timestamp,lot_id,wafer_id,equipment,pressure,temperature,gas_flow,rf_power,etch_time,cd,defect_rate,yield
2026-08-27T15:00:00,LOT_X27,WF_0422,EQP_X,111.54,219.79,52.94,1199.0,59.83,44.885,2.346,92.19
2026-08-27T18:00:00,LOT_X27,WF_0423,EQP_X,110.62,222.58,48.86,1201.8,59.29,44.07,2.314,93.6
2026-08-27T21:00:00,LOT_X27,WF_0424,EQP_X,111.38,217.97,49.14,1193.3,60.34,44.712,2.461,92.29
2026-08-27T00:00:00,LOT_Y27,WF_0425,EQP_Y,112.54,220.93,50.42,1212.7,59.85,45.849,5.826,88.0
2026-08-27T03:00:00,LOT_Y27,WF_0426,EQP_Y,111.88,220.82,48.64,1200.3,61.23,44.744,6.545,86.32
2026-08-27T06:00:00,LOT_Y27,WF_0427,EQP_Y,114.37,216.85,49.45,1190.1,61.52,45.449,5.447,87.23
2026-08-27T09:00:00,LOT_Y27,WF_0428,EQP_Y,111.96,222.17,51.67,1198.8,59.33,45.071,5.59,87.85
2026-08-27T12:00:00,LOT_Y27,WF_0429,EQP_Y,111.32,225.22,48.74,1230.2,62.09,45.663,6.812,86.3
2026-08-27T15:00:00,LOT_Y27,WF_0430,EQP_Y,111.52,218.43,48.66,1216.7,57.78,44.004,6.573,86.84
2026-08-27T18:00:00,LOT_Y27,WF_0431,EQP_Y,112.62,222.77,51.55,1196.3,57.8,45.898,5.812,86.57
2026-08-27T21:00:00,LOT_Y27,WF_0432,EQP_Y,112.21,218.59,49.77,1193.4,60.83,44.854,4.692,89.36
2026-08-28T00:00:00,LOT_X28,WF_0433,EQP_X,112.73,215.72,50.82,1217.8,59.77,45.131,2.194,91.79
2026-08-28T03:00:00,LOT_X28,WF_0434,EQP_X,112.78,219.74,50.86,1195.3,59.61,45.114,2.475,92.66
2026-08-28T06:00:00,LOT_X28,WF_0435,EQP_X,111.36,215.67,50.29,1173.9,56.2,44.232,2.325,92.34
2026-08-28T09:00:00,LOT_X28,WF_0436,EQP_X,109.69,219.33,52.43,1216.6,60.01,45.645,2.324,92.63
2026-08-28T12:00:00,LOT_X28,WF_0437,EQP_X,113.02,216.75,50.67,1199.5,59.46,44.679,2.955,90.67
2026-08-28T15:00:00,LOT_X28,WF_0438,EQP_X,112.4,219.13,48.52,1200.8,60.47,44.958,2.598,92.83
2026-08-28T18:00:00,LOT_X28,WF_0439,EQP_X,111.1,221.25,46.52,1209.1,57.2,45.442,2.31,92.9
2026-08-28T21:00:00,LOT_X28,WF_0440,EQP_X,109.82,220.07,51.65,1212.4,59.97,44.995,2.958,92.47
2026-08-28T00:00:00,LOT_Y28,WF_0441,EQP_Y,111.06,218.26,48.64,1199.3,58.26,43.489,5.347,88.39
2026-08-28T03:00:00,LOT_Y28,WF_0442,EQP_Y,112.28,223.25,47.41,1189.7,57.84,45.172,5.427,87.66
2026-08-28T06:00:00,LOT_Y28,WF_0443,EQP_Y,112.06,217.88,47.96,1231.6,61.22,44.871,4.421,89.35
2026-08-28T09:00:00,LOT_Y28,WF_0444,EQP_Y,112.86,220.51,52.02,1224.5,59.87,44.672,5.154,87.99
2026-08-28T12:00:00,LOT_Y28,WF_0445,EQP_Y,113.36,218.73,46.64,1209.3,59.85,44.673,4.126,90.23
2026-08-28T15:00:00,LOT_Y28,WF_0446,EQP_Y,113.04,216.59,50.3,1178.3,57.96,43.531,6.046,87.26
2026-08-28T18:00:00,LOT_Y28,WF_0447,EQP_Y,111.54,219.82,53.51,1184.9,58.22,45.089,5.885,87.22
2026-08-28T21:00:00,LOT_Y28,WF_0448,EQP_Y,109.86,217.7,51.37,1214.3,57.49,44.144,4.81,89.3
2026-08-29T00:00:00,LOT_X29,WF_0449,EQP_X,115.31,219.14,50.12,1184.1,63.88,44.579,2.295,92.07
2026-08-29T03:00:00,LOT_X29,WF_0450,EQP_X,110.01,222.43,49.98,1183.1,59.11,43.674,2.278,91.94
2026-08-29T06:00:00,LOT_X29,WF_0451,EQP_X,111.32,218.51,48.82,1188.3,58.74,45.864,3.076,91.54
2026-08-29T09:00:00,LOT_X29,WF_0452,EQP_X,113.72,219.08,49.4,1183.4,61.05,45.433,1.984,92.86
2026-08-29T12:00:00,LOT_X29,WF_0453,EQP_X,111.22,217.29,49.95,1161.6,59.35,46.323,2.674,91.68
2026-08-29T15:00:00,LOT_X29,WF_0454,EQP_X,112.83,220.27,49.36,1188.3,60.0,44.585,2.431,92.66
2026-08-29T18:00:00,LOT_X29,WF_0455,EQP_X,113.22,216.11,49.06,1232.1,62.69,45.259,3.144,91.74
2026-08-29T21:00:00,LOT_X29,WF_0456,EQP_X,111.8,214.01,49.88,1174.4,60.2,46.222,2.599,91.85
2026-08-29T00:00:00,LOT_Y29,WF_0457,EQP_Y,110.25,214.11,46.19,1232.5,61.28,44.908,5.393,88.34
2026-08-29T03:00:00,LOT_Y29,WF_0458,EQP_Y,111.98,224.18,50.78,1160.4,61.59,43.649,5.216,87.59
2026-08-29T06:00:00,LOT_Y29,WF_0459,EQP_Y,112.06,216.23,47.24,1179.1,61.22,44.87,5.967,87.82
2026-08-29T09:00:00,LOT_Y29,WF_0460,EQP_Y,112.36,221.71,48.06,1198.3,58.28,45.388,6.134,87.31
2026-08-29T12:00:00,LOT_Y29,WF_0461,EQP_Y,111.96,222.69,49.71,1188.8,60.75,45.508,7.043,85.91
2026-08-29T15:00:00,LOT_Y29,WF_0462,EQP_Y,110.35,217.07,47.4,1201.5,58.35,45.954,5.296,88.81
2026-08-29T18:00:00,LOT_Y29,WF_0463,EQP_Y,112.23,221.03,47.93,1199.3,59.36,44.929,5.587,88.01
2026-08-29T21:00:00,LOT_Y29,WF_0464,EQP_Y,111.3,222.47,50.66,1232.8,55.03,44.55,6.381,85.41
2026-08-30T00:00:00,LOT_X30,WF_0465,EQP_X,114.23,220.25,45.92,1214.5,58.42,44.361,3.086,90.83
2026-08-30T03:00:00,LOT_X30,WF_0466,EQP_X,110.56,226.02,51.86,1193.3,58.82,44.857,3.131,91.2
2026-08-30T06:00:00,LOT_X30,WF_0467,EQP_X,110.09,223.82,49.44,1202.0,60.79,44.727,1.53,94.08
2026-08-30T09:00:00,LOT_X30,WF_0468,EQP_X,113.86,226.52,49.76,1199.4,62.05,45.417,2.618,90.81
2026-08-30T12:00:00,LOT_X30,WF_0469,EQP_X,111.38,220.64,46.97,1192.7,62.56,44.82,1.926,92.39
2026-08-30T15:00:00,LOT_X30,WF_0470,EQP_X,111.98,218.27,48.26,1204.6,60.43,45.122,2.64,91.53
2026-08-30T18:00:00,LOT_X30,WF_0471,EQP_X,111.04,219.02,49.89,1219.8,58.91,44.456,3.095,91.73
2026-08-30T21:00:00,LOT_X30,WF_0472,EQP_X,109.9,219.07,47.53,1177.3,58.0,44.443,3.324,92.04
2026-08-30T00:00:00,LOT_Y30,WF_0473,EQP_Y,114.07,223.26,49.73,1208.1,60.15,44.252,4.686,89.11
2026-08-30T03:00:00,LOT_Y30,WF_0474,EQP_Y,110.17,220.6,51.3,1215.1,60.55,44.159,5.878,87.58
2026-08-30T06:00:00,LOT_Y30,WF_0475,EQP_Y,110.53,214.03,50.9,1169.0,57.44,46.224,4.659,89.19
2026-08-30T09:00:00,LOT_Y30,WF_0476,EQP_Y,112.11,220.21,47.96,1185.8,61.21,44.805,5.484,86.77
2026-08-30T12:00:00,LOT_Y30,WF_0477,EQP_Y,111.14,222.57,48.54,1181.0,60.56,45.419,5.734,87.39
2026-08-30T15:00:00,LOT_Y30,WF_0478,EQP_Y,113.12,224.89,52.34,1168.7,64.39,44.072,4.642,89.06
2026-08-30T18:00:00,LOT_Y30,WF_0479,EQP_Y,111.86,221.08,52.62,1218.6,58.66,45.05,6.208,87.34
2026-08-30T21:00:00,LOT_Y30,WF_0480,EQP_Y,113.69,222.45,51.42,1189.7,58.02,45.296,5.182,88.61
